Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,"118,759",53.8690824
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,"4,063,984","1,843.423142"
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,"1,145,385",519.546636
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Cargo,Passenger,1,0.0004536
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,"5,867,242","2,661.380971"
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,"559,263",253.6816968
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Cargo,Passenger,1,0.0004536
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,"3,126,074","1,417.987166"
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,"627,801",284.7705336
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,"640,481",290.5221816
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,"7,606",3.4500816
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,"281,191",127.5482376
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Mail,Passenger,"135,879",61.6347144
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Express,Passenger,"1,649",0.7479864
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,"7,094",3.2178384
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,"17,775",8.06274
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,"58,962",26.7451632
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,"1,220,097",553.4359992
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,"278,253",126.2155608
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,"1,533,538",695.6128368
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,"1,076,233",488.1792888
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,"19,786",8.9749296
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Mail,Passenger,"5,043",2.2875048
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,533,0.2417688
200805,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,"23,366",10.5988176
200805,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,"658,106",298.5168816
200805,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,"392,251",177.9250536
200806,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,"2,545,955","1,154.845188"
200806,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,"1,969,365",893.303964
200806,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Deplaned,Cargo,Passenger,"77,212",35.0233632
200806,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Cargo,Passenger,"425,298",192.9151728
200806,Aer Lingus,EI,Aer Lingus,EI,International,Europe,Enplaned,Mail,Passenger,"8,058",3.6551088
200806,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,"29,138",13.2169968
200806,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,"9,111",4.1327496
200806,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Mail,Passenger,"24,796",11.2474656
200806,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,"107,530",48.775608
200806,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,"10,134",4.5967824
200806,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,"56,825",25.77582
200806,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Passenger,"1,403,270",636.523272
200806,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Passenger,"67,948",30.8212128
200806,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Passenger,"1,160,210",526.271256
200806,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Passenger,"33,122",15.0241392
200806,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,"545,019",247.2206184
200806,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,"14,205",6.443388
200806,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,"203,372",92.2495392
200806,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,"181,859",82.4912424
200806,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,"551,075",249.96762
200806,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,"1,190",0.539784
200806,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,"766,608",347.7333888
200806,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,"54,116",24.5470176
200806,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,"155,860",70.698096
200806,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,"2,440",1.106784
200806,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,"251,033",113.8685688
200806,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,707,0.3206952
200806,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Cargo,Passenger,"2,426",1.1004336
200806,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Deplaned,Mail,Passenger,"52,812",23.9555232
200806,Alaska Airlines,AS,Alaska Airlines,AS,International,Canada,Enplaned,Cargo,Passenger,"18,745",8.502732
200806,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,"36,366",16.4956176
200806,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Mail,Passenger,61,0.0276696
200806,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,"3,612",1.6384032
200806,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,"1,014,396",460.1300256
200806,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,"238,053",107.9808408
200806,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,"561,259",254.5870824
200806,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,"541,925",245.81718
200806,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Cargo,Passenger,"1,454,843",659.9167848
200806,American Airlines,AA,American Airlines,AA,Domestic,US,Deplaned,Mail,Passenger,"419,754",190.4004144
200806,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,"2,157,023",978.4256328
200806,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,"999,826",453.5210736
200806,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,"779,935",353.778516
200806,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,"205,380",93.160368
200806,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,"44,871",20.3534856
200806,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,"11,816",5.3597376
200806,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,"1,710,514",775.8891504
200806,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,"450,428",204.3141408
200806,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Freighter,"151,093",68.5357848
200806,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Passenger,"39,787",18.0473832
200806,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,"809,996",367.4141856
200806,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,"2,642",1.1984112
200806,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,"1,252,735",568.240596
200806,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,"51,445",23.335452
200806,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Deplaned,Cargo,Freighter,"505,507",229.2979752
200806,Cargolux Airlines,CV,Cargolux Airlines,CV,International,Europe,Enplaned,Cargo,Freighter,"833,316",377.9921376
200806,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,"1,052,208",477.2815488
200806,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,"519,653",235.7146008
200806,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,"119,740",54.314064
200806,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,"1,221,904",554.2556544
200806,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,"229,911",104.2876296
200806,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,"21,418",9.7152048
200806,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,"943,361",427.9085496
200806,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,"322,915",146.474244
200806,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,"15,492",7.0271712
200806,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,"73,674",33.4185264
200806,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,"2,216,170","1,005.254712"
200806,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,"89,326",40.5182736
200806,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,"48,570",22.031352
200806,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Deplaned,Cargo,Freighter,"425,259",192.8974824
200806,China Cargo Airlines,CK,China Cargo Airlines,CK,International,Asia,Enplaned,Cargo,Freighter,"366,592",166.2861312
200806,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,"642,456",291.4180416
200806,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,1,0.0004536
200806,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,"822,880",373.258368
200806,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,"89,798",40.7323728
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,"742,536",336.8143296
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,"1,403,475",636.61626
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Freighter,13,0.0058968
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Express,Passenger,25,0.01134
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Freighter,"6,369",2.8889784
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,"12,037",5.4599832
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,"981,275",445.10634
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,"1,854,719",841.3005384
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Freighter,"1,934",0.8772624
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,"3,655",1.657908
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Mail,Freighter,"2,433",1.1036088
200806,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Mail,Passenger,"4,599",2.0861064
200806,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,"8,044,410","3,648.944376"
200806,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,"6,574,370","2,982.134232"
200806,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,"94,153",42.7078008
200806,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,"12,764",5.7897504
200806,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,"54,960",24.929856
200806,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,"3,394",1.5395184
200806,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,"157,532",71.4565152
200806,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,"368,739",167.2600104
200806,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,"10,328",4.6847808
200806,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,"15,735",7.137396
200806,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,"801,502",363.5613072
200806,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,"183,047",83.0301192
200806,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,"448,261",203.3311896
200806,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,"330,276",149.8131936
200806,Jet Airways,9W,Jet Airways,9W,International,Asia,Deplaned,Cargo,Passenger,"424,039",192.3440904
200806,Jet Airways,9W,Jet Airways,9W,International,Asia,Enplaned,Cargo,Passenger,"232,861",105.6257496
200806,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,"421,956",191.3992416
200806,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,"38,433",17.4332088
200806,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,"433,926",196.8288336
200806,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,"140,225",63.60606
200806,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,"2,002,020",908.116272
200806,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,"201,992",91.6235712
200806,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,"7,429",3.3697944
200806,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,"1,689",0.7661304
200806,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Passenger,"41,197",18.6869592
200806,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,"3,354,667","1,521.676951"
200806,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,"219,034",99.3538224
200806,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Freighter,"6,078",2.7569808
200806,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,"772,836",350.5584096
200806,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,"36,153",16.3990008
200806,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,"1,032,785",468.471276
200806,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Cargo,Passenger,"8,751",3.9694536
200806,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Deplaned,Mail,Passenger,"3,744",1.6982784
200806,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Cargo,Passenger,"5,081",2.3047416
200806,Midwest Airlines,YX,Midwest Airlines,YX,Domestic,US,Enplaned,Mail,Passenger,"27,055",12.272148
200806,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,"850,927",385.9804872
200806,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,"1,107,287",502.2653832
200806,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,"187,306",84.9620016
200806,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Cargo,Passenger,"109,404",49.6256544
200806,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Deplaned,Mail,Passenger,"7,841",3.5566776
200806,Northwest Airlines,NW,Northwest Airlines,NW,Domestic,US,Enplaned,Cargo,Passenger,"508,683",230.7386088
200806,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Cargo,Passenger,"855,828",388.2035808
200806,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Deplaned,Mail,Passenger,"203,232",92.1860352
200806,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Cargo,Passenger,"415,199",188.3342664
200806,Northwest Airlines,NW,Northwest Airlines,NW,International,Asia,Enplaned,Mail,Passenger,"105,294",47.7613584
200806,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,"536,164",243.2039904
200806,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,"26,965",12.231324
200806,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,"32,122",14.5705392
200806,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,"54,107",24.5429352
200806,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Cargo,Passenger,"244,093",110.7205848
200806,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Express,Passenger,"1,393",0.6318648
200806,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Deplaned,Mail,Passenger,40,0.018144
200806,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Cargo,Passenger,"278,069",126.1320984
200806,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Express,Passenger,"92,592",41.9997312
200806,Qantas Airways,QF,Qantas Airways,QF,International,Australia / Oceania,Enplaned,Mail,Passenger,"25,432",11.5359552
